Date P RH SR TM TX
2016-02-20 1.5 85.24 613.26 20.4 29.8
2016-02-21 0.1 83.91 573.65 19.6 30.2
2016-02-22 0 88 570.26 19.4 31.6
2016-02-23 0 86.77 591.96 19.1 32.7
2016-02-24 11.6 96.16 370.16 17.4 29.1
2016-02-25 0.2 97.04 137.02 16.7 21.7
2016-02-26 0 87.27 349.73 15.3 24.4
2016-02-27 0 84.61 437.28 18 27
2016-02-28 0 83.2 545.67 18.4 29.3
2016-02-29 0 88.02 476.45 18.4 29
2016-03-01 0 82.96 570.46 18 31.1
2016-03-02 6.1 89.91 491.04 18.5 29.9
2016-03-03 3.4 98.6 173.43 20.8 26.5
2016-03-04 5.3 99.49 138.1 20.6 25.2
2016-03-05 1.4 93.16 350.98 20.8 28.8
2016-03-06 13.7 97.67 229.51 21.2 27.5
2016-03-07 0.1 85.41 618.08 20.8 31.7
2016-03-08 0 83.26 645.41 22.7 33.4
2016-03-09 0 83.33 641.17 22.3 35
2016-03-10 0 87.86 589.69 23.5 33.4
2016-03-11 0 89.44 384.66 22.4 32.2
2016-03-12 0 92.02 398.07 22.6 30.6
2016-03-13 0 86.89 586.87 22.7 32.9
2016-03-14 0 83.08 631.79 23.1 34.6
2016-03-15 0 82.24 633.46 22.2 34.2
2016-03-16 0 81.87 627.67 22 33.4
2016-03-17 0 84.54 571.09 22.6 33.2
2016-03-18 0 80.24 603.23 23 34.7
2016-03-19 0 82.6 604.68 22.1 34.7
2016-03-20 14.6 98.86 113.97 21.3 26.5
2016-03-21 37.3 97.81 182.6 19.5 22.7
2016-03-22 0 84.51 469.13 18.2 26.7
2016-03-23 0 79.01 651.51 17.4 32.6
2016-03-24 0 80.33 648.01 22 34.9
2016-03-25 0 90.68 429.82 21.5 30.5
2016-03-26 0 88.35 531.35 22.2 34.1
2016-03-27 0 85.13 615.36 22.6 34.2
2016-03-28 0 84.46 616.37 21.3 34.4
2016-03-29 0 86.46 547.45 23.2 34.3
2016-03-30 0 83.54 610.57 23.3 34.5
2016-03-31 0 82.4 611.59 24.1 35.9
2016-04-01 0 83.44 622.65 24.8 36.8
2016-04-02 0.3 93.93 238.46 23.2 29.2
2016-04-03 6.7 100 122.73 21 23.9
2016-04-04 0.2 94.32 224.35 21 26.6
2016-04-05 4.8 93.48 328.62 21.2 28
2016-04-06 0 84.93 609.12 21.5 31.9
2016-04-07 0 82.56 641.33 20.6 34.3
2016-04-08 0 84.3 564.19 21.2 33.1
2016-04-09 0.1 86.57 528.78 23.1 32.6
2016-04-10 0 77.67 649.26 21.4 33.7
2016-04-11 0 69.98 654.14 22.2 35.3
2016-04-12 0 75.45 657.76 22.2 35
2016-04-13 0 74.93 637.22 22 35.3
2016-04-14 0 86.7 506.84 21.5 33.9
2016-04-15 0 88.12 443.62 23.2 33
2016-04-16 0 86.02 480.47 23.4 34.5
2016-04-17 0 80.82 511.28 23.6 35
2016-04-18 0 76.27 464.89 25.2 34.7
2016-04-19 0.1 81.47 303.07 21.2 31.2
2016-04-20 0 86.8 492.69 20.5 32.6
2016-04-21 0 92.27 331.1 23.8 32.3
2016-04-22 36.2 88.86 483.42 21.4 34.7
2016-04-23 0.1 86.9 557.05 21.6 32.9
2016-04-24 0 87.34 563.56 22.6 33.8
2016-04-25 0 81.62 547.29 22.8 35.9
2016-04-26 0 81.9 486.68 24.4 35.8
2016-04-27 0 75.17 581.65 24.3 37.5
2016-04-28 0 81.29 510.48 25.7 36.6
2016-04-29 0 78.23 557.58 26 36
2016-04-30 0 77.11 560.96 25.7 38
2016-05-01 0 83.15 542.95 26.1 37.2
2016-05-02 0.1 80.35 546.49 26.2 37
2016-05-03 3.4 91.98 393.4 24.2 33.1
2016-05-04 0.2 91.33 386.09 24.9 33.1
2016-05-05 11.3 87.06 431.93 23.3 31.1
2016-05-06 0 83.4 372.79 20.2 30.8
2016-05-07 0 75.45 629.97 19.7 31.7
2016-05-08 0 78.49 613.7 19.4 34.1
2016-05-09 0 70.98 560.79 22.1 35.3
2016-05-10 0 71.45 537.27 23.4 36.1
2016-05-11 0 72.74 565.92 23.9 36.5
2016-05-12 0.7 82.95 507.19 23 35.7
2016-05-13 42.1 90.75 523 22.6 33.2
2016-05-14 103.7 86.45 607.73 22.3 33.8
2016-05-15 0.8 78.58 654.07 23.6 34.9
2016-05-16 0 80.2 551.85 23.6 35
2016-05-17 0 79.34 576.23 24.1 36.6
2016-05-18 14.2 80.91 558.54 24.3 37.2
2016-05-19 0 87.89 550.4 23.7 34.7
2016-05-20 0 85.9 482.35 25.7 35.4
2016-05-21 0.4 85.65 563.91 24.8 35.1
2016-05-22 0 77.48 619.97 25.4 35.9
2016-05-23 0 79.44 639.16 23.9 36.5
2016-05-24 0 79.94 590.21 24.7 36.9
2016-05-25 0 75.57 625.65 25.8 37.1
2016-05-26 0 73.88 657.61 25.6 36.5
2016-05-27 0 77.38 608.73 23.9 36.8
2016-05-28 0 75.17 552.24 24.6 36.8
2016-05-29 0 75.86 619.41 24.6 37.7
2016-05-30 0 76.51 610.61 25.9 37
2016-05-31 0 79.2 599.05 25.4 36.9
2016-06-01 0 76.92 588.52 24.9 37.4
2016-06-02 0 77.24 591.65 24.8 36.8
2016-06-03 7.7 82.6 495.88 23.2 36.3
2016-06-04 3.7 91.33 403.58 23.3 33.2
2016-06-05 35.4 92.82 448.19 23.1 32.8
2016-06-06 8.5 89.58 576.93 23.2 32.8
2016-06-07 0 92.87 321.71 23.5 30.1
2016-06-08 0 86.87 491.19 24.2 34.6
2016-06-09 10.4 84.95 593.64 23 35.6
2016-06-10 0.9 90.63 486.72 23.6 32.3
2016-06-11 15.7 87.8 548.83 22.3 34
2016-06-12 0.1 88.21 601.44 21.9 34.1
2016-06-13 0.5 91.79 637.85 22.8 35
2016-06-14 0 78.16 660.8 23.1 35.5
2016-06-15 0 79.54 613.27 24.1 35.3
2016-06-16 39.6 86.04 543.39 22.6 35.1
2016-06-17 6.5 82.85 581.8 21.9 33.2
2016-06-18 0 89.44 528.87 22.9 33.3
2016-06-19 12.9 86.42 629.99 21.9 33.2
2016-06-20 3.9 90.66 524.97 23.7 32.9
2016-06-21 0 86.97 572.8 23 34
2016-06-22 4.4 88.56 561.37 22.3 33.2
2016-06-23 5.1 89.52 596.11 22.3 32.6
2016-06-24 2.8 94.2 446.43 23.7 33
2016-06-25 0 83.27 636.13 23.9 33.5
2016-06-26 0 84.33 653.11 23.7 34.1
2016-06-27 0.3 89.56 568.25 23 33.4
2016-06-28 0.4 92.42 421.2 22.2 31.7
2016-06-29 0.5 84.9 611.24 21.9 33.3
2016-06-30 0.8 86.02 649.96 22.4 33.9
2016-07-01 0 84.89 618.04 23.2 34.3
2016-07-02 0 80.23 614.34 24.2 34.6
2016-07-03 0 75.96 637.08 23 34.8
2016-07-04 0.2 77.88 596.52 24.9 35.1
2016-07-05 0 76.66 613.01 23.9 35.2
2016-07-06 0.4 79.05 550.63 23.2 34.2
2016-07-07 0 79.19 584.14 23.8 35.3
2016-07-08 0 73.28 623.31 24.4 34.7
2016-07-09 0 78.92 529.65 24 34.5
2016-07-10 4.1 83.99 481.69 22.9 33.9
2016-07-11 0 80.65 661.33 22.6 34.9
2016-07-12 0 80.94 625.45 24 35.8
2016-07-13 0 82.83 543.65 23.7 34.3
2016-07-14 0 75.98 589.6 23.6 35.1
2016-07-15 0.2 77.8 522.84 21.9 34.6
2016-07-16 4.1 81.49 628.8 22.5 34.7
2016-07-17 2.7 81.07 583.68 22.9 33.9
2016-07-18 18 83.72 603.78 22 35.2
2016-07-19 15.5 92.2 519.5 21.5 32.9
2016-07-20 10.4 89.77 529.81 21.9 32.6
2016-07-21 23.4 92.5 447.92 22.1 32.7
2016-07-22 9.5 90.11 557.18 21.9 33
2016-07-23 0 82.3 640.12 22.3 34.6
2016-07-24 0 82.17 624.31 22.9 33.7
2016-07-25 0.2 80.12 621.62 21.3 34.2
2016-07-26 0.1 83.11 646.09 23.4 34.2
2016-07-27 0.1 80.31 648.82 23.8 34.1
2016-07-28 0.1 81.66 616.52 23.6 34.4
2016-07-29 5.3 87.6 606.9 22.8 34.7
2016-07-30 0.2 83.46 578.59 23.5 33.4
2016-07-31 0.7 82.66 600.41 22.2 34.1
2016-08-01 2.4 88.57 583.92 20.8 33.5
2016-08-02 3.4 84.03 589.23 22 34.4
2016-08-03 17.5 92.85 477.69 22.8 33.8
2016-08-04 104.3 99.89 182.02 22.8 25.8
2016-08-05 32.7 95 353.74 23 32.1
2016-08-06 14.7 93.46 349.5 23.2 31.2
2016-08-07 0 86.06 639.72 24.3 34.4
2016-08-08 0 84.23 590.19 23.8 34.8
2016-08-09 0 82.51 637.87 23 34.2
2016-08-10 0 82.89 323.67 24.2 34.4
2016-08-11 0 79.46 341.64 24.4 34.5
2016-08-12 0 80.53 341.69 24 34.8
2016-08-13 0 84.26 303.73 22.4 34.6
2016-08-14 0 91.17 276.34 22.7 34.5
2016-08-15 0 88.44 319.46 22.8 32.6
2016-08-16 0.6 94.05 434.23 23 31.6
2016-08-17 0.8 92.34 435.24 23.9 32.7
2016-08-18 0 86.99 599.99 23.2 33
2016-08-19 0.1 86.84 539.26 22.9 33.8
2016-08-20 0 84.38 644.07 24.1 34
2016-08-21 0 86.26 553.11 24.5 33.2
2016-08-22 0.1 89.05 475.95 23.8 32.4
2016-08-23 8.5 88.02 571.35 22.9 33.8
2016-08-24 7.2 82.87 596.91 21.2 34.5
2016-08-25 0.1 85.03 648.64 22 33.6
2016-08-26 0 87.29 559.94 23.3 34.5
2016-08-27 10.8 87.61 607.29 22.7 34.5
2016-08-28 2.1 90.36 494.49 22.6 33.5
2016-08-29 0.1 90.88 517.05 24.2 34.4
2016-08-30 0 87.18 552.57 23.2 34
2016-08-31 2.2 87.64 442.53 23.3 33.4
2016-09-01 1.7 91.45 516.89 23.1 34.7
2016-09-02 66.4 89.09 531.32 21.5 32.9
2016-09-03 8 94.44 339.95 21.2 30.2
2016-09-04 78.9 91.88 510.55 22.5 34.2
2016-09-05 0.4 86.71 602.97 22.3 33.1
2016-09-06 0.9 90.77 562.13 23.3 33.4
2016-09-07 35 84.55 643.5 21.8 33.6
2016-09-08 0.2 84.49 645.72 21.5 33.8
2016-09-09 0.1 84.24 586.01 21.1 34.2
2016-09-10 21.2 83.83 609.29 22 35
2016-09-11 21.9 92.09 476.27 21.9 31
2016-09-12 35.4 89.65 584.1 21.9 33.1
2016-09-13 59 86.65 563.6 23.4 33.7
2016-09-14 29.2 94.07 349.15 23 30.9
2016-09-15 7.9 94.41 489.6 23.8 32
2016-09-16 0.5 91.69 509.2 24.1 34.5
2016-09-17 19.8 89.17 543.71 22.6 33.4
2016-09-18 0 83.91 631.28 22.7 33.7
2016-09-19 15.1 87.12 571.1 22 33.5
2016-09-20 32.2 92.88 472 22.4 31.8
2016-09-21 14.2 91.62 525.25 22.3 31.3
2016-09-22 4.4 87.23 586.21 22.7 33.1
2016-09-23 0 91.72 435.81 22.8 31.7
2016-09-24 67.7 89.33 558.63 23.4 32.5
2016-09-25 14.9 93.79 430.54 22.9 31
2016-09-26 28.7 91.6 488.49 23 32.5
2016-09-27 42.2 93.38 434.85 22.2 31.6
2016-09-28 1.1 90.47 495.19 22.7 32.9
2016-09-29 5.7 87.57 613.22 22.4 33.2
2016-09-30 11.2 90.83 547.64 22.6 32.8
2016-10-01 18.9 90.08 509.59 22.7 32.7
2016-10-02 12.4 87.33 624.21 22.2 32.6
2016-10-03 0.1 87.32 585.82 22.7 33.1
2016-10-04 0.2 88.06 591.05 22.5 32.7
2016-10-05 0 86.2 613.65 23 34.6
2016-10-06 0 86.03 606.37 22.2 34.2
2016-10-07 10 90.41 555.86 23.2 32.9
2016-10-08 4.7 91.93 513.3 23.3 32.6
2016-10-09 39.6 89.69 561.42 21 32.3
2016-10-10 48 91.88 467.79 22.8 31.8
2016-10-11 0.1 91.4 537.49 23.1 32.2
2016-10-12 0.7 92.17 392.93 23.1 31.1
2016-10-13 0.1 86.75 527.72 22.8 32.8
2016-10-14 0.4 90.84 411.76 22.7 31.5
2016-10-15 0.7 93.2 363.79 24.1 31.8
2016-10-16 10.6 91.25 526.71 23 32.7
2016-10-17 0.2 90.43 468.59 22.8 32.6
2016-10-18 5.5 89.57 578.38 22.7 32.4
2016-10-19 0 87.84 506.22 23 32.9
2016-10-20 0.2 88.98 523.6 22.4 32.7
2016-10-21 0 89.57 511.56 23.1 32.8
2016-10-22 0.1 86.67 533.08 22.2 31.9
2016-10-23 0 88.99 432.03 21.2 31.1
2016-10-24 9.7 94.83 372.5 22.5 30.8
2016-10-25 0 86.61 514.46 21.9 30.7
2016-10-26 0 86.27 572.36 20.8 31.3
2016-10-27 8.1 90.71 525.61 20.8 30.7
2016-10-28 5 98.52 224.85 20.2 28.1
2016-10-29 2.1 89.75 566.33 19.7 30.2
2016-10-30 0.1 89.9 535.97 21.1 30.7
2016-10-31 0 91 494.8 21.2 31.3
2016-11-01 0 92.25 439.24 22.4 31.8
2016-11-02 10.1 92.69 408.25 22.6 32.3
2016-11-03 2.3 93.95 444.57 22.2 30.1
2016-11-04 14 96.97 304.25 22 29.4
2016-11-05 6.7 94.94 415.97 21.5 30.7
2016-11-06 1.3 95.27 236.45 22.6 28.7
2016-11-07 0.1 88.05 544.91 21.7 30.9
2016-11-08 0.1 89.53 529.05 20.7 31.2
2016-11-09 0 90 459.52 20.8 31
2016-11-10 0 90.69 474.09 20.8 30.8
2016-11-11 0 92.77 471.66 22.4 30.6
2016-11-12 0 93.61 329.24 22.6 30.2
2016-11-13 1 98.96 249.44 21.1 27.2
2016-11-14 0 96.66 292.87 20.8 28.6
2016-11-15 0 96.67 272.22 22.2 29.1
2016-11-16 0 96.05 292.95 20.9 28.6
2016-11-17 0 88.4 481.22 18.6 29.3
2016-11-18 0 89.69 472.9 19.7 29.2
2016-11-19 0 86.76 438.98 19.7 29.4
2016-11-20 0 91.61 394.51 18.6 28.4
2016-11-21 0 87.93 448.63 16.4 28.4
2016-11-22 0 86.05 545.52 17.8 28.4
2016-11-23 0 88.71 483.93 17.1 28.5
2016-11-24 0 95.54 188.54 21.2 25.9
2016-11-25 0 92.31 353.12 21 29.9
2016-11-26 0 96.14 263.33 20.7 27.6
2016-11-27 0 93.4 380.25 21.1 29.5
2016-11-28 0 89.24 508.54 19.3 30.6
2016-11-29 0 92.55 454.56 20.8 31.7
2016-11-30 0 92.53 480.7 22.4 31.9
2016-12-01 0 95.02 473.69 22.1 30.4
2016-12-02 0 93.04 458.12 22.8 30.6
2016-12-03 0 88.12 510.98 22.1 31.3
2016-12-04 0 88.18 498.86 21.7 33.3
2016-12-05 0 91.5 506.04 21.6 32
2016-12-06 0 92.85 422.03 21.2 32.1
2016-12-07 0.4 90.62 426.3 22.5 32.1
2016-12-08 0 87.73 487.13 22.1 32.7
2016-12-09 0 92.03 456.98 20.5 31.6
2016-12-10 0 94.61 316.68 18.9 27.6
2016-12-11 0.6 94.52 315.65 20.3 28.1
2016-12-12 1 90.09 473.41 19.7 30
2016-12-13 0 90.63 525.38 21.6 30.9
2016-12-14 0.7 94.27 378.59 23 30.9
2016-12-15 0 90.94 450.97 21.9 30.5
2016-12-16 0.4 88.55 474.57 21.3 30.4
2016-12-17 0 85.11 553.17 21.7 31.5
2016-12-18 0 86.08 513.26 21.8 32.7
2016-12-19 0.4 94.41 360.48 21.3 29.9
2016-12-20 0.5 96.79 310.19 19.2 26.4
2016-12-21 0.4 90.2 427.65 19.7 29.6
2016-12-22 0.1 89.71 467.66 20.5 28.8
2016-12-23 0 86.93 515.23 19.7 30
2016-12-24 0 89.16 485.26 18.5 30.3
2016-12-25 0 87.1 504.01 20.6 30.3
2016-12-26 0 87.59 513.48 20.8 31.4
2016-12-27 13.5 92.89 420.38 21.1 30.6
2016-12-28 0.1 92.47 444.55 21.3 29.8
2016-12-29 0.1 90.45 408.97 21.2 30.4
2016-12-30 12.1 95.96 321.52 21.1 28
2016-12-31 0 87.59 506.7 19.4 29.4
2017-01-01 0 85.72 529.7 19.6 31.7
2017-01-02 0 85.56 526.79 20.7 33
2017-01-03 0 88.86 495.83 19.4 31.5
2017-01-04 0.3 88.59 430.17 20.8 31.2
2017-01-05 0 88.31 450.4 21.9 31.1
2017-01-06 0 84.96 518.98 20 32.9
2017-01-07 18.5 98.83 160.22 20.6 27.9
2017-01-08 11.6 95.23 171.38 17.6 21.7
2017-01-09 0 84.93 451.28 14.9 24.9
2017-01-10 1.8 87.08 469.58 14.3 26.5
2017-01-11 0 86.53 484.13 18.5 27.8
2017-01-12 0 86.01 482.54 19.6 29.2
2017-01-13 0 86.21 531.91 18.9 29.7
2017-01-14 0.4 94.43 345.96 20.2 27.2
2017-01-15 0 86.53 471.07 20.2 29
2017-01-16 0 83.14 549.2 18.8 30
2017-01-17 0 85 511.97 19.1 31.3
2017-01-18 0.5 82.88 528.92 21.1 32.4
2017-01-19 0 87.58 457.91 19.2 31.4
2017-01-20 0 83.39 528.02 20.2 34
2017-01-21 0 82.89 543.16 20 34.6
2017-01-22 0 82.74 543.16 17.3 33.8
2017-01-23 0 81.96 537.09 17.7 28.5
2017-01-24 0 76.34 584.29 13.6 30.9
2017-01-25 0 75.49 577.48 13.8 33.6
2017-01-26 0 84.6 543.11 17.5 31.2
2017-01-27 0 86.57 402.02 19.6 30.6
2017-01-28 0 86.8 460.65 17.2 30.1
2017-01-29 19.3 98.39 122.75 19.7 24.1
2017-01-30 9.9 96.11 218.59 15.7 22.1
2017-01-31 0 84.82 540.52 14.4 27.2
2017-02-01 0 79.43 585.38 16.4 30.9
2017-02-02 0 85.07 438.8 20.7 31.1
2017-02-03 1.3 83.94 561.79 19.9 31.2
2017-02-04 0 87.17 517.77 20 30.1
2017-02-05 0.3 84.98 457.02 19.2 29.5
2017-02-06 1.2 91.32 377.92 21.5 30.1
2017-02-07 0 83.34 550.12 20 32.2
2017-02-08 0 80.88 600.92 20.3 33.5
2017-02-09 2.5 82.7 583.57 20.7 33.2
2017-02-10 0 85.97 460.97 21.2 31.6
2017-02-11 0 81.57 553.14 20 32
2017-02-12 0 75.55 594.32 19.7 31.8
2017-02-13 0 77.28 592.66 19.8 32.1
2017-02-14 0 79.93 584.53 19.8 33.6
2017-02-15 0 85.04 507.88 19.2 31.9
2017-02-16 0.7 91.73 296.68 22.3 30.7
2017-02-17 0 89.04 293.55 20.7 30
2017-02-18 0 81.92 596.58 20.1 35.1
2017-02-19 0 77.07 565.47 20.8 35.4
2017-02-20 0 80.83 430.64 21.9 33.8
2017-02-21 0.3 89.01 483.41 21 31.5
2017-02-22 0 65.82 646.28 16.3 31.2
2017-02-23 0 61.77 638.29 12.4 33.3
2017-02-24 0 66.77 598.45 13.1 36.3
2017-02-25 0 77.77 543.21 18.4 33.1
2017-02-26 0 76.7 558.04 20.1 34
2017-02-27 0 66.28 633.96 20.9 35.6
2017-02-28 0 69.07 619.6 22 34.4
2017-03-01 0 68.16 566.45 21 34.9
2017-03-02 0.4 73.51 549.59 20.9 35
2017-03-03 0 77.65 578.44 21.5 33.6
2017-03-04 0 78.3 421.86 20.2 31.2
2017-03-05 0 75.06 572.95 20.2 32.8
2017-03-06 0 75.56 540.99 18.9 32.2
2017-03-07 0 73.85 550.75 19.6 33.1
2017-03-08 0 79.04 526.48 21.5 32.8
2017-03-09 0 73.85 653.42 19.6 33.8
2017-03-10 0 72.92 625.12 20 34.3
2017-03-11 0 71.49 621.8 20.5 34.8
2017-03-12 0 79.01 487.02 19.6 34.3
2017-03-13 0 86.93 331.25 22 29.6
2017-03-14 50.7 99.68 126.79 20.7 23.6
2017-03-15 1 90.47 277.59 19.6 26.9
2017-03-16 0 86.56 319.99 18.6 27.4
2017-03-17 0 74.71 634.9 19.7 31
2017-03-18 0 77.42 623.95 17.3 31.6
2017-03-19 0 71.46 607.71 19.1 31.6
2017-03-20 0 76.36 584.9 17 31.3
2017-03-21 0 77.46 614.25 18.6 32.3
2017-03-22 0 74.65 624.57 18.3 32.9
2017-03-23 0 73.14 623.19 18.7 33.1
2017-03-24 0 63.17 665.25 19.1 33.4
2017-03-25 0 64.24 617 20.1 34.3
2017-03-26 0 66.5 644.79 18 35.4
2017-03-27 0 59.39 629.83 20.5 36.2
2017-03-28 0.1 65.83 603.05 21.4 36.3
2017-03-29 0 67.89 634.58 22.8 36.9
2017-03-30 0.7 72.85 579.02 23.5 36.6
2017-03-31 0.2 80.46 467.49 23.6 34
2017-04-01 0 71.68 616.14 20.8 40.3
2017-04-02 0 67.15 570.63 25.1 39.4
2017-04-03 0 67.78 631.83 22.2 38.2
2017-04-04 0 77.18 531.37 21.3 37.6
2017-04-05 0 71.47 552.36 21.7 41
2017-04-06 83.7 98.4 118.8 20.7 28.6
2017-04-07 24.1 98.11 206.92 21.9 28
2017-04-08 0.1 85 506.01 22.9 33.4
2017-04-09 0 77.08 614.98 23.6 35
2017-04-10 0 70.08 670.34 22.8 35.4
2017-04-11 0 67.16 635.78 22.3 34.1
2017-04-12 2.3 79.43 569.16 21.4 33.1
2017-04-13 0.7 79.45 547.14 21.6 33.1
2017-04-14 0 76.07 603.62 21.6 33.6
2017-04-15 0 74.22 650.65 20.6 34
2017-04-16 0 71.37 638.19 21.7 33.9
2017-04-17 0 78.31 565.03 22 34.2
2017-04-18 9.9 81.43 513.03 21.2 32.4
2017-04-19 39.2 90.82 481.38 20.3 31.9
2017-04-20 5.1 90.58 553.46 20.5 30.9
2017-04-21 0.3 82.11 637.42 18.8 32.5
2017-04-22 0 81.75 584.97 22.1 33.6
2017-04-23 0 82.07 572.02 22.2 32.3
2017-04-24 0 82.68 563.48 21 32.1
2017-04-25 0 77.04 596.68 19.3 37
2017-04-26 0 71.15 608.61 23.1 38
2017-04-27 0 80.35 551.79 23.7 36.2
2017-04-28 0 78.49 551.54 23.8 38.3
2017-04-29 0 76.57 554.75 26.4 37.8
2017-04-30 0.1 72.58 582.95 26.2 39.4
2017-05-01 8.6 87.78 545.94 22.4 33.2
2017-05-02 0 82.14 570.54 24.4 35.1
2017-05-03 0 77.43 639.82 23.6 35.8
2017-05-04 18.5 74.84 606.58 22.6 37.8
2017-05-05 2.6 97.17 154.7 20.5 25.7
2017-05-06 0 80.21 608.01 17.9 30.1
2017-05-07 0 76.59 645.42 18.3 33.6
2017-05-08 0 80.09 641.81 19.8 34.4
2017-05-09 0 73.54 561.92 22.8 34.2
2017-05-10 0 76.78 558.85 22.2 35
2017-05-11 0 78.3 480.63 25.3 34.3
2017-05-12 0.8 84.7 434.87 24.6 35.6
2017-05-13 7.5 87.15 488.69 23.6 32.9
2017-05-14 0 84.88 373.41 24.6 33.5
2017-05-15 0 77.25 616.03 23.4 36.8
2017-05-16 0 76.74 609.1 24.1 37.3
2017-05-17 0 72.36 623.93 24.7 37.8
2017-05-18 0 62.31 618.82 25.3 38.5
2017-05-19 0 66.93 649.35 25.5 38.7
2017-05-20 0 66.36 621.12 25.6 38.4
2017-05-21 0 67.91 619.3 25.9 37.3
2017-05-22 0 69.64 632.8 24.9 37.1
2017-05-23 0 66.23 623 25.4 38.7
2017-05-24 0 79.29 433.58 25.7 37.3
2017-05-25 1.8 83.48 436.03 24.1 36.4
2017-05-26 0 68.15 590.8 25.2 37.6
2017-05-27 0 69.4 626.11 25.4 38.7
2017-05-28 0 75.67 349.69 24.3 34
2017-05-29 0 77.4 339.54 25.4 34
2017-05-30 0.9 79.79 389.07 23.1 34.9
2017-05-31 15 87.85 428.26 22.3 34.3
2017-06-01 60.7 93.92 430.92 23.3 33.4
2017-06-02 3.2 94.03 369 23.2 32.5
2017-06-03 26.7 91.71 380.23 23.8 32.7
2017-06-04 3.9 87.47 513.7 23.6 34.4
2017-06-05 0.8 88.46 454.35 24.4 35.7
2017-06-06 0 80.85 599.46 24 37.5
2017-06-07 36.7 82.81 588.88 22.1 36.1
2017-06-08 6.8 92.67 412.82 23.1 33.1
2017-06-09 0.1 81.27 618.88 23.9 34.3
2017-06-10 0 86.59 542.02 24.2 34.2
2017-06-11 1.2 92.86 453.9 24 33.2
2017-06-12 91.8 97.28 284.58 23.1 31
2017-06-13 39.7 95.24 326.41 22.5 31.5
2017-06-14 21.2 96.48 343.75 22.8 31.2
2017-06-15 36.8 95.38 378.77 22.3 32
2017-06-16 1.2 90.41 521.17 22.7 33.8
2017-06-17 0 87.36 592.93 22.9 33.6
2017-06-18 0 88.42 536.55 22.7 33.6
2017-06-19 33.3 93.52 550.54 23.2 33.3
2017-06-20 0 91.55 470.01 24.2 32.2
2017-06-21 0 82.04 637.99 22.3 34.7
2017-06-22 0.7 91.23 512.05 23.6 33.6
2017-06-23 0 83.24 655.1 23.4 35
2017-06-24 2.2 88.96 389.07 22.7 32.2
2017-06-25 0.5 92.17 587.36 23.3 33.6
2017-06-26 0.1 84.61 571.44 24.3 34.3
2017-06-27 0 82.36 588.25 23.7 34.8
2017-06-28 0 81.84 630.73 22.9 34.5
2017-06-29 1 90.52 499.53 24.4 34.7
2017-06-30 0.2 81.57 641.12 24.4 34.3
2017-07-01 0.5 84.35 578.99 23.9 33.5
2017-07-02 5.4 92.97 470.67 22.7 33.9
2017-07-03 0 85.68 623.56 22.8 33.3
2017-07-04 0 81.9 634.5 21.9 33.8
2017-07-05 0.2 86.4 567.8 22.7 33.6
2017-07-06 1.4 88.1 516.69 23.7 32.3
2017-07-07 20.3 93.12 500.9 22.8 32.5
2017-07-08 0.8 90.6 490.74 23.5 32.9
2017-07-09 0.5 87.16 462.96 22.6 33.1
2017-07-10 0.1 84.09 615.81 22.4 33.8
2017-07-11 0 80.66 663.95 23.1 33.8
2017-07-12 0 80.34 603.9 23.8 34.1
2017-07-13 0 80.14 649.03 22.7 34.1
2017-07-14 0 79.36 640.05 22.1 33.4
2017-07-15 2.1 84.49 362.9 22.1 32.1
2017-07-16 0.6 87.39 609.38 23.6 34.2
2017-07-17 0 85.95 438.4 23.5 34.5
2017-07-18 0 84.33 542.2 23.3 33.6
2017-07-19 0.4 89.36 393.81 23.8 33
2017-07-20 3.8 93.11 438.28 22.7 32.7
2017-07-21 0.8 89.46 557.91 22.1 34.1
2017-07-22 0.1 84.86 411.81 23.4 32.9
2017-07-23 0 83.67 603.86 23.3 34.3
2017-07-24 4.1 86.05 638.56 23.3 34.7
2017-07-25 3.9 88.72 463.03 22.4 34.1
2017-07-26 0 84.46 552.38 22.8 33.9
2017-07-27 0 82.62 564.79 21.9 34.6
2017-07-28 0 79.82 635.11 21.1 34.4
2017-07-29 0 80.12 595.72 22.9 35.3
2017-07-30 3.7 82.51 594.82 22.5 35.3
2017-07-31 30 83.57 571.03 22.5 35
2017-08-01 0.2 86.8 574.08 22.7 34.4
2017-08-02 0 82.68 623.22 23.2 34.9
2017-08-03 0 80.79 649.68 23.3 34.6
2017-08-04 0.3 80.22 651.31 23.7 34.6
2017-08-05 0.3 85.26 566.74 22.9 33.9
2017-08-06 0 78.4 660.84 23.2 35.2
2017-08-07 0.3 79.62 605.87 23.3 35.7
2017-08-08 0 88.49 334.97 23 32.5
2017-08-09 0.1 88.64 438.8 23.3 33.3
2017-08-10 51.2 80.76 630.11 23.4 35.6
2017-08-11 15.5 90.28 586.19 22.2 34.1
2017-08-12 0.1 89.91 512.25 21.7 32.1
2017-08-13 1.1 83.94 631.42 22.5 34
2017-08-14 0 82.1 634.46 23.4 34.2
2017-08-15 0 78.23 550.94 24.4 34
2017-08-16 0 79.93 655.55 24 34.9
2017-08-17 0 82.93 599.24 23.5 34.6
2017-08-18 0 80.61 639.96 22.4 34.4
2017-08-19 0 78.94 606.99 21.7 34.9
2017-08-20 2.9 80.51 592.59 23.8 35.5
2017-08-21 0.3 93.23 422.04 23.4 32
2017-08-22 38.9 95.41 402.75 23.7 32.5
