ID_CULTIVO,ID_LOTE,ID_FINCA,FECHA_SIEMBRA,FECHA_COSECHA,TIPO_SIEMBRA,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,COLOR_ENDOSPERMO,SEM_POR_SITIO,CULT_ANT,DRENAJE,POBLACION_20DIAS,METODO_COSECHA,PROD_COSECHADO,ALMACENAMIENTO_FINCA,ContEnfQui,ContMalQui,ContPlaQui,CanFerQui,TotN,Totp,Totk,PENDIENTE,PH,ESTRUCTURA_RASTA,MAT_ORGANICA,DRE_INTERN,DREN_EXTERN,PROF_EFEC,MATERIAL_GENETICO1,DEPARTAMENTO,MUNICIPIO,RDT,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Temp_Min_15_Freq_Veg,Rhum_Avg_Veg,Rhum_sd_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Temp_Min_15_Freq_For,Rhum_Avg_For,Rhum_sd_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Temp_Min_15_Freq_Mad,Rhum_Avg_Mad,Rhum_sd_Mad,Textura
2161,2006,1889,5/15/2015,9/23/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,72000,2,Grano seco,SI,0,2,2,4,92,0,120,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,P4082 (Pioneer),CÓRDOBA,CERETÉ,5300,33.5000247,24.18588329,28.842954,9.314141414,37856.14652,0.363636364,750,0.202020202,0,79.81089706,4.987871883,33.63458215,24.13458215,28.88458215,9.5,21924.17813,0.368421053,568.7,0.263157895,0,79.55160445,5.138321919,32.31335048,23.18099754,27.74717401,9.132352941,13339.68945,0.029411765,457.4,0.294117647,0,79.50593375,2.20100011,FAr
2162,1999,1862,5/22/2015,9/21/2015,1,NO,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,62500,2,Mazorca (fresca),NO,0,2,1,2,30,30,30,1.2,6.5,GRANULAR,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,COTORRA,2760,32.25500937,23.91258512,28.08379725,8.342424242,38236.84024,0.101010101,749.5,0.222222222,0,82.92537742,2.814932404,32.50558742,23.84769268,28.17664005,8.657894737,22290.55798,0.122807018,570.7,0.263157895,0,82.31583673,2.720236678,31.71693061,23.50893061,27.61293061,8.208,9682.168586,0.04,93.2,0.08,0,83.77435594,1.573352625,FAr
2163,2007,1890,5/22/2015,9/27/2015,1,SI,0.8,0.13,Amarillo,N/A,Algodón,VERDADERO,73000,2,Grano seco,SI,0,3,8,4,92,0,120,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,PAC 105,CÓRDOBA,SAN PELAYO,5500,33.49129148,24.2135137,28.85240259,9.277777778,38325.96158,0.353535354,855.2,0.212121212,0,79.65404159,4.891143778,33.10945663,23.83226364,28.47086013,9.277192982,21908.83303,0.263157895,706.6,0.315789474,0,80.5120679,4.00628953,32.26867495,23.12996527,27.69932011,9.138709677,12092.82391,0,371.3,0.258064516,0,79.46374465,2.322774524,FAr
2164,1998,1863,6/1/2015,10/12/2015,1,SI,0.8,0.2,Amarillo,N/A,Otro,VERDADERO,62500,1,Grano seco,SI,0,2,2,2,30,30,30,1.9,6,GRANULAR,MEDIA,BUENO,NINGUNO,60,Otro,CÓRDOBA,COTORRA,2012,32.27683164,23.81521547,28.04602355,8.461616162,38504.65447,0.111111111,697.9,0.191919192,0,82.82105332,2.72799087,32.40386588,23.71088342,28.05737465,8.692982456,22561.55493,0.105263158,516.1,0.210526316,0,82.4960832,2.586168468,31.60060608,23.66171719,27.63116164,7.938888889,13492.80467,0.027777778,201.1,0.138888889,0,83.99440758,2.231097805,ArA
2165,2008,1891,5/21/2015,9/30/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,72000,2,Grano seco,SI,0,3,2,4,92,0,120,4,6,GRANULAR,MEDIA,BUENO,LENTO,60,P4082 (Pioneer),CÓRDOBA,SAN PELAYO,5600,33.49837402,24.24180836,28.87009119,9.256565657,38325.17146,0.353535354,824.9,0.212121212,0,79.65846334,4.893996754,33.19215012,23.85355363,28.52285187,9.338596491,21971.62834,0.280701754,705.5,0.315789474,0,80.3564897,4.1992874,32.44687678,23.16401964,27.80544821,9.282857143,13787.11242,0.028571429,487.6,0.285714286,0,79.24843205,2.41271142,FAr
2166,1997,1864,5/25/2015,10/12/2015,1,SI,0.8,0.2,Amarillo,N/A,Algodón,VERDADERO,62500,1,Grano seco,SI,1,1,2,2,92,0,0,1.2,6,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,52,PAC 105,CÓRDOBA,COTORRA,1990,32.28967032,23.88664002,28.08815517,8.403030303,38394.25836,0.111111111,732.5,0.212121212,0,82.8815667,2.799404078,32.44939552,23.72307973,28.08623763,8.726315789,22444.67243,0.087719298,551.7,0.245614035,0,82.34185177,2.520997298,31.65542518,23.678681,27.66705309,7.976744186,16337.63251,0.046511628,204.5,0.11627907,0,83.96631171,2.1494124,ArL
2167,2009,1892,5/25/2015,10/3/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,73000,2,Grano seco,SI,0,3,3,3,92,0,60,3,5,GRANULAR,MEDIA,BUENO,LENTO,60,P4082 (Pioneer),CÓRDOBA,SAN PELAYO,5200,33.5115576,24.18630507,28.84893133,9.325252525,38428.19342,0.343434343,917.9,0.222222222,0,79.4720696,4.79302048,32.843488,23.67331257,28.25840028,9.170175439,21808.55772,0.210526316,812.9,0.350877193,0,80.75989163,3.778567241,32.29709044,23.1647375,27.73091397,9.132352941,13208.72909,0.029411765,380.2,0.235294118,0,79.60370686,2.641901624,FrL
2168,1996,1865,6/1/2015,9/12/2015,3,NO,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,62500,2,Mazorca (fresca),NO,0,1,0,2,92,0,0,2,6,ATERRONADA,MEDIA,BUENO,NINGUNO,50,DK 234 YGRR,CÓRDOBA,COTORRA,3000,32.27683164,23.81521547,28.04602355,8.461616162,38504.65447,0.111111111,697.9,0.191919192,0,82.82105332,2.72799087,32.40386588,23.71088342,28.05737465,8.692982456,22561.55493,0.105263158,516.1,0.210526316,0,82.4960832,2.586168468,32.16071269,23.94404602,28.05237936,8.216666667,2271.386546,0,12,0,0,83.07530491,0.875653631,FrL
2169,1995,1866,5/23/2015,9/9/2015,1,SI,0.8,0.2,Amarillo,N/A,Maiz,FALSO,62500,2,Mazorca (fresca),NO,0,2,4,2,92,0,0,1,6.5,GRANULAR,MEDIA,LENTO A MUY LENTO,NINGUNO,40,PAC 105,CÓRDOBA,COTORRA,2925,32.26987412,23.90522765,28.08755089,8.364646465,38310.21179,0.101010101,729.5,0.212121212,0,82.89072978,2.793870494,32.54164904,23.82410518,28.18287711,8.71754386,22360.85292,0.122807018,571.7,0.263157895,0,82.24291703,2.552381616,32.04899865,23.79899865,27.92399865,8.25,4921.039516,0.083333333,6.4,0,0,83.5415254,1.470635058,FrL
2170,1994,1867,5/16/2015,10/5/2015,1,SI,0.8,0.14,Amarillo,N/A,Algodón,FALSO,60000,2,Mazorca (fresca),NO,0,1,4,2,92,0,0,1.5,6,ATERRONADA,MEDIA,BUENO,NINGUNO,50,PAC 105,CÓRDOBA,COTORRA,3565,32.2685246,23.97256501,28.1205448,8.295959596,38394.11582,0.101010101,583.8,0.181818182,0,82.93533769,2.796289739,32.42535157,23.83763227,28.13149192,8.587719298,22186.40771,0.122807018,409.2,0.192982456,0,82.50527096,2.866391164,31.71391793,23.64280682,27.67836238,8.071111111,17207.94823,0.044444444,333.2,0.155555556,0,83.82327801,2.374951271,FrL
2184,1966,1845,5/20/2015,10/5/2015,1,NO,0.8,0.17,Blanco,N/A,Algodón,VERDADERO,55000,1,Grano seco,NO,0,1,0,1,46,0,0,1,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,LORICA,3100,32.25887195,23.93361942,28.09624568,8.325252525,38287.25642,0.101010101,718.5,0.212121212,0,82.9312363,2.872142507,32.50869383,23.83851839,28.17360611,8.670175439,22349.71857,0.122807018,485.7,0.228070175,0,82.28610496,2.729458649,31.72516055,23.61540446,27.6702825,8.109756098,15762.60927,0.048780488,252.5,0.12195122,0,83.79033444,2.122188153,FAr
2188,1968,1851,5/19/2015,9/28/2015,1,NO,0.8,0.4,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,1,1,2,3,92,0,60,2,6,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,27,Otro,CÓRDOBA,CIÉNAGA DE ORO,4100,32.31285642,23.78356349,28.04820996,8.529292929,38303.2835,0.161616162,970.1,0.262626263,0,84.90855121,2.877043059,32.6989681,23.81826635,28.25861723,8.880701754,21949.51274,0.245614035,705.2,0.315789474,0,84.16066918,2.942802566,32.15314692,23.09886121,27.62600406,9.054285714,13783.63493,0.028571429,254.4,0.257142857,0,85.00068805,2.070248155,FAr
2205,1993,1868,6/1/2015,9/27/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,75000,2,Mazorca (fresca),NO,0,1,0,3,30,30,30,1.2,6,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,35,DK 234 YGRR,CÓRDOBA,COTORRA,4900,32.27683164,23.81521547,28.04602355,8.461616162,38504.65447,0.111111111,697.9,0.191919192,0,82.82105332,2.72799087,32.40386588,23.71088342,28.05737465,8.692982456,22561.55493,0.105263158,516.1,0.210526316,0,82.4960832,2.586168468,31.70106707,23.58201945,27.64154326,8.119047619,7994.503324,0,150.8,0.142857143,0,83.75550365,1.462279734,Ar
2206,1992,1869,5/24/2015,9/15/2015,1,NO,0.7,0.14,Amarillo,N/A,Maiz,FALSO,71452,2,Grano seco,SI,0,2,1,2,92,0,0,1.4,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,Otro,CÓRDOBA,COTORRA,2000,32.26422103,23.89452406,28.07937254,8.36969697,38408.75591,0.101010101,730.5,0.212121212,0,82.9053196,2.790648884,32.48447983,23.7879886,28.13623421,8.696491228,22311.72628,0.105263158,571.7,0.263157895,0,82.283531,2.543617597,31.81758997,23.65288409,27.73523703,8.164705882,6545.188167,0.058823529,16.4,0,0,83.71895442,1.40869352,FAr
2207,2081,1968,5/29/2015,10/15/2015,1,SI,0.8,0.13,Blanco,N/A,Maiz,VERDADERO,70000,2,Grano seco,SI,0,2,0,1,46,0,0,4,6,GRANULAR,BAJA,LENTO A MUY LENTO,LENTO,34,P4082 (Pioneer),CÓRDOBA,CERETÉ,4000,33.54700794,24.16822006,28.857614,9.378787879,38244.65918,0.343434343,862.6,0.212121212,0,79.32048988,4.670193546,32.753301,23.57610802,28.16470451,9.177192982,21847.97346,0.175438596,801.5,0.333333333,0,80.78873345,3.656124882,31.88251822,23.10394679,27.4932325,8.778571429,15942.56637,0.023809524,381.3,0.19047619,0,80.3026612,2.950656433,FAr
2208,1991,1870,5/21/2015,10/6/2015,3,SI,0.8,0.6,Amarillo,N/A,Algodón,FALSO,56000,2,Mazorca (fresca),NO,0,2,3,3,138,0,0,1.7,6,GRANULAR,MEDIA,BUENO,NINGUNO,60,Otro,CÓRDOBA,COTORRA,3240,32.24667905,23.92546692,28.08607299,8.321212121,38261.0971,0.101010101,748.5,0.222222222,0,82.95713263,2.869043961,32.51892581,23.8329609,28.17594335,8.685964912,22376.24933,0.122807018,540.7,0.245614035,0,82.25616143,2.722484197,31.70694788,23.62402105,27.66548447,8.082926829,15767.00285,0.048780488,197.5,0.097560976,0,83.85644736,2.108523919,FrL
2211,2082,1969,5/20/2015,9/23/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,72000,2,Grano seco,SI,0,2,0,4,92,0,120,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,5500,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.23758657,23.13069002,27.6841383,9.106896552,11296.55673,0.034482759,353.4,0.275862069,0,79.57340646,2.348182817,FAr
2212,1990,1872,5/24/2015,10/6/2015,1,SI,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,62500,2,Mazorca (fresca),NO,1,2,0,4,92,0,60,1.3,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,COTORRA,3500,32.26422103,23.89452406,28.07937254,8.36969697,38408.75591,0.101010101,730.5,0.212121212,0,82.9053196,2.790648884,32.48447983,23.7879886,28.13623421,8.696491228,22311.72628,0.105263158,571.7,0.263157895,0,82.283531,2.543617597,31.71578439,23.64736334,27.68157387,8.068421053,14689.55325,0.052631579,166.5,0.078947368,0,83.82064444,2.153008848,FAr
2214,1978,1885,5/28/2015,9/26/2015,1,NO,0.8,0.16,Amarillo,N/A,Algodón,VERDADERO,62500,2,Grano seco,NO,0,1,5,2,92,0,0,3.5,6,ATERRONADA,MEDIA,BUENO,LENTO,60,PAC 105,CÓRDOBA,CERETÉ,4000,33.51351674,24.15998139,28.83674906,9.353535354,38326.73293,0.343434343,865.1,0.212121212,0,79.40361421,4.786048766,32.74047834,23.57556606,28.1580222,9.164912281,21832.06114,0.175438596,800.3,0.333333333,0,80.82704567,3.625063697,32.20287307,23.18203974,27.69245641,9.020833333,9367.812024,0,257.2,0.25,0,79.50628329,2.328707382,FAr
2216,1989,1873,5/18/2015,9/21/2015,3,NO,0.75,0.5,Blanco,N/A,Algodón,VERDADERO,66666,2,Grano seco,NO,1,1,0,2,92,0,0,1.9,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,CERETÉ,4800,33.49979789,24.22202012,28.860909,9.277777778,38149.66106,0.343434343,784.8,0.202020202,0,79.7719574,4.935286462,33.39258628,23.95925295,28.67591962,9.433333333,21938.21266,0.315789474,635.7,0.280701754,0,80.0137511,4.559681652,32.24796795,23.17555416,27.71176105,9.072413793,11350.33075,0.034482759,372.5,0.275862069,0,79.4914724,2.318916294,L
2218,1988,1875,5/19/2015,9/19/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,VERDADERO,62500,2,Grano seco,NO,1,1,2,2,92,0,0,2.5,5.5,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,40,P4082 (Pioneer),CÓRDOBA,CERETÉ,3687,33.48116251,24.24176857,28.86146554,9.239393939,38303.2835,0.343434343,790.8,0.202020202,0,79.71731731,4.895413603,33.31543845,23.91017529,28.61280687,9.405263158,21949.51274,0.298245614,639.5,0.280701754,0,80.11269793,4.464973872,32.19823171,23.15592402,27.67707787,9.042307692,10110.58503,0.038461538,368.7,0.307692308,0,79.62990368,2.402132062,FAr
2220,1987,1876,5/26/2015,9/27/2015,1,NO,0.8,0.16,Blanco,N/A,Algodón,VERDADERO,62500,1,Grano seco,NO,0,2,2,3,92,0,60,2.7,5.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,P3966 (Pioneer),CÓRDOBA,CERETÉ,2500,33.51171009,24.19251817,28.85211413,9.319191919,38225.47212,0.343434343,917.9,0.222222222,0,79.45497459,4.779705774,32.79551232,23.62533688,28.2104246,9.170175439,21836.36757,0.192982456,819.7,0.350877193,0,80.87254193,3.604449148,32.22310181,23.16384255,27.69347218,9.059259259,10528.48671,0,258.2,0.222222222,0,79.58626165,2.278381498,FrL
2222,1985,1878,5/24/2015,9/28/2015,1,NO,0.8,0.14,Amarillo,N/A,Maiz,VERDADERO,75000,2,Grano seco,NO,0,1,3,6,108,10,120,1.5,5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,Otro,CÓRDOBA,CERETÉ,6620,33.51291734,24.20584663,28.85938198,9.307070707,38552.3711,0.343434343,911.1,0.222222222,0,79.49811942,4.794258073,32.91499438,23.7378014,28.32639789,9.177192982,21828.68354,0.228070175,754.9,0.333333333,0,80.74338044,3.801983429,32.40915994,23.1658266,27.78749327,9.243333333,11797.3837,0.033333333,340.4,0.266666667,0,79.2232575,2.509444718,FAr
2233,2091,1992,5/23/2015,9/26/2015,1,SI,0.8,0.13,Blanco,N/A,Algodón,VERDADERO,71000,2,Grano seco,SI,0,2,5,3,92,0,60,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,5200,33.52984525,24.21166343,28.87075434,9.318181818,38444.96874,0.353535354,853.1,0.212121212,0,79.52901702,4.780938684,33.00241854,23.79013783,28.39627818,9.212280702,21813.06722,0.245614035,750.6,0.333333333,0,80.66228276,3.917292145,32.28752974,23.12546078,27.70649526,9.162068966,11383.14245,0,327.3,0.24137931,0,79.3290443,2.322859943,FAr
2234,2092,1716,5/21/2015,9/27/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,72000,2,Grano seco,NO,0,3,1,4,92,0,120,5,6,ATERRONADA,BAJA,LENTO A MUY LENTO,LENTO,45,Otro,CÓRDOBA,SAN PELAYO,3700,33.49837402,24.24180836,28.87009119,9.256565657,38325.17146,0.353535354,824.9,0.212121212,0,79.65846334,4.893996754,33.19215012,23.85355363,28.52285187,9.338596491,21971.62834,0.280701754,705.5,0.315789474,0,80.3564897,4.1992874,32.27548107,23.14735607,27.71141857,9.128125,12485.87869,0,372.4,0.25,0,79.4763763,2.2861203,FAr
2235,2093,1994,5/15/2015,9/21/2015,1,SI,0.8,0.13,Blanco,N/A,Algodón,VERDADERO,71000,2,Grano seco,SI,0,2,2,3,92,0,60,5,6,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,4900,33.5000247,24.18588329,28.842954,9.314141414,37856.14652,0.363636364,750,0.202020202,0,79.81089706,4.987871883,33.63458215,24.13458215,28.88458215,9.5,21924.17813,0.368421053,568.7,0.263157895,0,79.55160445,5.138321919,32.32491583,23.15929083,27.74210333,9.165625,12619.09479,0.03125,439.7,0.28125,0,79.42484558,2.227235395,FAr
2236,2094,1995,5/20/2015,9/27/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,72000,2,Grano seco,SI,3,2,1,2,92,0,0,4,6,GRANULAR,BAJA,LENTO A MUY LENTO,LENTO,43,Otro,CÓRDOBA,CERETÉ,5300,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.32826858,23.16766252,27.74796555,9.160606061,12956.83546,0.03030303,405.4,0.272727273,0,79.41059215,2.281629248,FAr
2237,2095,1996,5/20/2015,9/19/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,72000,2,Grano seco,SI,0,2,6,2,92,0,0,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,4800,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.22395712,23.10795712,27.66595712,9.116,9734.278961,0.04,335.7,0.28,0,79.59147456,2.44349513,FAr
2238,2096,1997,5/17/2015,9/20/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,0,1,6,3,138,0,0,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,4800,33.46744867,24.1977517,28.83260018,9.26969697,38193.45211,0.343434343,781,0.202020202,0,79.84630114,4.973348446,33.47299887,23.98703395,28.73001641,9.485964912,21987.40073,0.333333333,568.7,0.263157895,0,79.84262656,4.748717205,32.27445973,23.2227356,27.74859766,9.051724138,11294.36326,0.034482759,439.7,0.310344828,0,79.57583405,2.28081886,FAr
2241,2113,1978,5/23/2015,9/25/2015,1,NO,0.8,0.16,Blanco,N/A,Algodón,VERDADERO,62500,1,Grano seco,NO,0,2,4,2,92,0,0,1.5,6.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,P3966 (Pioneer),CÓRDOBA,COTORRA,3925,33.52984525,24.21166343,28.87075434,9.318181818,38444.96874,0.353535354,853.1,0.212121212,0,79.52901702,4.780938684,33.00241854,23.79013783,28.39627818,9.212280702,21813.06722,0.245614035,750.6,0.333333333,0,80.66228276,3.917292145,32.24404894,23.14047751,27.69226322,9.103571429,10921.37871,0,327.3,0.25,0,79.37671547,2.350994194,FAr
2242,2112,1979,6/7/2015,10/12/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,75000,1,Grano seco,SI,0,2,0,2,92,0,0,1,5.5,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,28,Otro,CÓRDOBA,COTORRA,4750,33.465207,24.07833831,28.77177266,9.386868687,38373.67053,0.323232323,967.7,0.232323232,0,79.18638602,4.619564813,32.57789996,23.45509295,28.01649646,9.122807018,21901.92539,0.140350877,878.2,0.350877193,0,80.66020434,3.390663354,32.10293148,22.99959815,27.55126482,9.103333333,11481.92044,0.033333333,270.8,0.2,0,79.99033524,2.747713229,ArL
2243,2097,1991,5/25/2015,9/25/2015,1,NO,0.8,0.125,Amarillo,N/A,Algodón,VERDADERO,75000,2,Grano seco,NO,0,1,3,1,15,15,15,2.8,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,CERETÉ,2000,33.5115576,24.18630507,28.84893133,9.325252525,38428.19342,0.343434343,917.9,0.222222222,0,79.4720696,4.79302048,32.843488,23.67331257,28.25840028,9.170175439,21808.55772,0.210526316,812.9,0.350877193,0,80.75989163,3.778567241,32.21124656,23.19586194,27.70355425,9.015384615,10112.19275,0,265,0.230769231,0,79.57632031,2.309264531,ArL
2267,2111,1979,5/30/2015,10/12/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,62500,1,Grano seco,SI,0,2,4,2,92,0,0,1.4,6,ATERRONADA,MEDIA,BUENO,NINGUNO,22,Otro,CÓRDOBA,COTORRA,4380,33.54308121,24.16025293,28.85166707,9.382828283,38239.54804,0.343434343,862.6,0.212121212,0,79.35514242,4.673022183,32.68164536,23.56234712,28.12199624,9.119298246,21784.18536,0.157894737,799.8,0.333333333,0,80.90751751,3.573754799,32.13616992,23.09406465,27.61511728,9.042105263,14572.55133,0.026315789,380.1,0.210526316,0,79.88455806,2.530555601,FrL
2269,2110,1980,5/22/2015,9/28/2015,1,SI,0.85,0.16,Amarillo,N/A,Algodón,VERDADERO,58823,2,Mazorca (fresca),NO,0,4,4,2,92,0,0,1.2,5.5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,COTORRA,2750,33.49129148,24.2135137,28.85240259,9.277777778,38325.96158,0.353535354,855.2,0.212121212,0,79.65404159,4.891143778,33.10945663,23.83226364,28.47086013,9.277192982,21908.83303,0.263157895,706.6,0.315789474,0,80.5120679,4.00628953,32.36845157,23.14657657,27.75751407,9.221875,12543.31732,0.03125,388.7,0.28125,0,79.27757935,2.516004922,FAr
2270,2109,1981,5/19/2015,10/5/2015,1,NO,0.8,0.16,Amarillo,N/A,Algodón,VERDADERO,75000,2,Mazorca (fresca),NO,1,1,8,1,46,0,0,2.2,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,COTORRA,3000,33.48116251,24.24176857,28.86146554,9.239393939,38303.2835,0.343434343,790.8,0.202020202,0,79.71731731,4.895413603,33.31543845,23.91017529,28.61280687,9.405263158,21949.51274,0.298245614,639.5,0.280701754,0,80.11269793,4.464973872,32.25431319,23.14955129,27.70193224,9.104761905,16300.72923,0.047619048,553.6,0.285714286,0,79.58158803,2.580253869,FAr
2271,2107,1982,5/17/2015,9/21/2015,1,NO,0.8,0.16,Amarillo,N/A,Algodón,VERDADERO,55000,2,Mazorca (fresca),NO,2,1,8,4,61,15,15,3.2,6,ATERRONADA,MEDIA,BUENO,LENTO,50,PAC 105,CÓRDOBA,COTORRA,2200,33.46744867,24.1977517,28.83260018,9.26969697,38193.45211,0.343434343,781,0.202020202,0,79.84630114,4.973348446,33.47299887,23.98703395,28.73001641,9.485964912,21987.40073,0.333333333,568.7,0.263157895,0,79.84262656,4.748717205,32.28025178,23.21691845,27.74858511,9.063333333,11723.11565,0.033333333,439.7,0.3,0,79.50022662,2.279088681,ArL
2272,2106,1983,5/25/2015,10/9/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,62500,2,Mazorca (fresca),NO,2,1,6,2,92,0,0,2.3,5,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,COTORRA,4050,33.5115576,24.18630507,28.84893133,9.325252525,38428.19342,0.343434343,917.9,0.222222222,0,79.4720696,4.79302048,32.843488,23.67331257,28.25840028,9.170175439,21808.55772,0.210526316,812.9,0.350877193,0,80.75989163,3.778567241,32.14592225,23.05592225,27.60092225,9.09,15383.05844,0.025,389.1,0.2,0,79.80929575,2.545568788,ArL
2273,2105,1984,5/18/2015,9/22/2015,1,SI,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,75000,2,Mazorca (fresca),NO,1,2,5,3,92,0,0,1.2,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,PAC 105,CÓRDOBA,COTORRA,3375,33.49979789,24.22202012,28.860909,9.277777778,38149.66106,0.343434343,784.8,0.202020202,0,79.7719574,4.935286462,33.39258628,23.95925295,28.67591962,9.433333333,21938.21266,0.315789474,635.7,0.280701754,0,80.0137511,4.559681652,32.27266238,23.18266238,27.72766238,9.09,11725.41606,0.033333333,373.5,0.266666667,0,79.49785632,2.27885251,FAr
2275,2154,2042,5/20/2015,9/27/2015,1,SI,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,73000,2,Grano seco,SI,1,1,1,4,92,0,120,3,6,GRANULAR,BAJA,BUENO,LENTO,60,P4082 (Pioneer),CÓRDOBA,SAN PELAYO,5100,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.32826858,23.16766252,27.74796555,9.160606061,12956.83546,0.03030303,405.4,0.272727273,0,79.41059215,2.281629248,FAr
2276,2104,1985,5/15/2015,9/2/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,75000,2,Mazorca (fresca),NO,0,2,6,5,184,0,60,2.5,6,ATERRONADA,MEDIA,BUENO,NINGUNO,60,Otro,CÓRDOBA,CERETÉ,3500,33.5000247,24.18588329,28.842954,9.314141414,37856.14652,0.363636364,750,0.202020202,0,79.81089706,4.987871883,33.63458215,24.13458215,28.88458215,9.5,21924.17813,0.368421053,568.7,0.263157895,0,79.55160445,5.138321919,32.67969869,23.23354485,27.95662177,9.446153846,5249.033698,0.076923077,252.2,0.384615385,0,79.05385765,1.920495853,FrL
